id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
091;San Cristóbal;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;7;14
168;Salavina;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;8;1
015;Concordia;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;3;2
408;Hurlingham;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;63
021;Diamante;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;12;4
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;9;65
049;General Belgrano;22;Chaco;2024;Dengue;6;De 10 a 14 años;1;1
063;Lules;90;Tucumán;2024;Dengue;12;Mayores de 65 años;16;15
133;San Javier;14;Córdoba;2024;Dengue;5;De 5 a 9 años;16;3
133;San Javier;14;Córdoba;2024;Dengue;6;De 10 a 14 años;14;54
371;General San Martín;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;118
028;Almirante Brown;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;12;25
070;Monteros;90;Tucumán;2024;Dengue;9;De 25 a 34 años;12;74
112;Monte Caseros;18;Corrientes;2024;Dengue;11;De 45 a 65 años;11;9
049;Capital;10;Catamarca;2024;Dengue;8;De 20 a 24 años;5;32
056;Leales;90;Tucumán;2024;Dengue;9;De 25 a 34 años;12;30
408;Hurlingham;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;5;2
049;Capital;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;9;57
105;Tafí Viejo;90;Tucumán;2024;Dengue;7;De 15 a 19 años;12;27
042;Capayán;10;Catamarca;2024;Dengue;5;De 5 a 9 años;16;4
028;Guaymallén;50;Mendoza;2024;Dengue;9;De 25 a 34 años;12;49
042;General López;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;15;3
412;José C. Paz;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;14;63
001;COMUNA 1;02;CABA;2024;Dengue;9;De 25 a 34 años;2;11
063;Iguazú;54;Misiones;2024;Dengue;5;De 5 a 9 años;7;1
113;Villaguay;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;12;33
035;Banda;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;11;115
168;Santo Tomé;18;Corrientes;2024;Dengue;5;De 5 a 9 años;14;5
004;COMUNA 4;02;CABA;2024;Dengue;10;De 35 a 44 años;14;33
441;La Plata;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;92
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;15;23
035;Banda;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;6;11
063;Iguazú;54;Misiones;2024;Dengue;12;Mayores de 65 años;4;8
105;Río Primero;14;Córdoba;2024;Dengue;11;De 45 a 65 años;10;11
274;Florencio Varela;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;89
105;9 de Julio;22;Chaco;2024;Dengue;6;De 10 a 14 años;15;1
056;Iriondo;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;10;7
028;Constitución;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;13;1
035;Concepción;54;Misiones;2024;Dengue;11;De 45 a 65 años;9;3
007;Anta;66;Salta;2024;Dengue;6;De 10 a 14 años;6;4
084;Paraná;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;7;13
119;Río Segundo;14;Córdoba;2024;Dengue;12;Mayores de 65 años;17;9
154;Rivadavia;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;6;1
091;Berazategui;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;8;9
371;General San Martín;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;8;29
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;11
028;Capital;66;Salta;2024;Dengue;6;De 10 a 14 años;7;9
274;Florencio Varela;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;13;32
105;Tafí Viejo;90;Tucumán;2024;Dengue;8;De 20 a 24 años;13;100
749;San Fernando;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;3;2
014;Capital;46;La Rioja;2024;Dengue;6;De 10 a 14 años;14;190
014;Caseros;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;9;1
077;Itatí;18;Corrientes;2024;Dengue;11;De 45 a 65 años;12;3
035;General Pedernera;74;San Luis;2024;Dengue;5;De 5 a 9 años;15;17
077;Río Chico;90;Tucumán;2024;Dengue;7;De 15 a 19 años;9;9
014;Capital;14;Córdoba;2024;Dengue;4;De 2 a 4 años;14;333
105;Río Primero;14;Córdoba;2024;Dengue;5;De 5 a 9 años;16;15
140;San Justo;14;Córdoba;2024;Dengue;10;De 35 a 44 años;18;31
408;Hurlingham;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;11;13
133;Quitilipi;22;Chaco;2024;Dengue;8;De 20 a 24 años;18;1
042;Chimbas;70;San Juan;2024;Dengue;10;De 35 a 44 años;12;7
560;Moreno;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;11
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;14;9
434;Lanús;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;9;44
042;Chilecito;46;La Rioja;2024;Dengue;4;De 2 a 4 años;13;3
049;La Cocha;90;Tucumán;2024;Dengue;9;De 25 a 34 años;18;24
749;San Fernando;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;17
014;Capital;14;Córdoba;2024;Dengue;12;Mayores de 65 años;6;28
113;Villaguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;14;35
154;Sargento Cabral;22;Chaco;2024;Dengue;7;De 15 a 19 años;2;10
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;12;17
638;Pilar;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;14
084;Rosario;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;10;78
056;Iriondo;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;19;2
175;Tulumba;14;Córdoba;2024;Dengue;10;De 35 a 44 años;14;9
042;Pilagás;34;Formosa;2024;Dengue;10;De 35 a 44 años;1;8
028;Capital;66;Salta;2024;Dengue;9;De 25 a 34 años;9;89
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;10;9
084;Montecarlo;54;Misiones;2024;Dengue;4;De 2 a 4 años;6;5
001;COMUNA 1;02;CABA;2024;Dengue;4;De 2 a 4 años;17;3
084;Paraná;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;10;106
006;COMUNA 6;02;CABA;2024;Dengue;8;De 20 a 24 años;13;9
999;desconocido;99;desconocida;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;111
056;Leales;90;Tucumán;2024;Dengue;8;De 20 a 24 años;16;13
015;COMUNA 15;02;CABA;2024;Dengue;9;De 25 a 34 años;12;33
042;General López;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;10;3
035;Ledesma;38;Jujuy;2024;Dengue;11;De 45 a 65 años;15;29
003;COMUNA 3;02;CABA;2024;Dengue;9;De 25 a 34 años;18;8
105;9 de Julio;22;Chaco;2024;Dengue;3;De 13 a 24 meses;6;2
008;COMUNA 8;02;CABA;2024;Dengue;11;De 45 a 65 años;18;7
084;Libertador General San Martín;22;Chaco;2024;Dengue;12;Mayores de 65 años;2;17
077;9 de Julio;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;10;10
126;1º de Mayo;22;Chaco;2024;Dengue;12;Mayores de 65 años;8;3
112;Valle Viejo;10;Catamarca;2024;Dengue;12;Mayores de 65 años;6;2
007;Ayacucho;74;San Luis;2024;Dengue;10;De 35 a 44 años;15;12
847;Tres Lomas;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;1
408;Hurlingham;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;15;6
001;COMUNA 1;02;CABA;2024;Dengue;4;De 2 a 4 años;10;9
091;San Cristóbal;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;1;1
126;San Alberto;14;Córdoba;2024;Dengue;6;De 10 a 14 años;12;16
009;COMUNA 9;02;CABA;2024;Dengue;10;De 35 a 44 años;18;5
126;1º de Mayo;22;Chaco;2024;Dengue;9;De 25 a 34 años;3;12
756;San Isidro;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;18
105;San Jerónimo;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;19;2
042;Capayán;10;Catamarca;2024;Dengue;12;Mayores de 65 años;17;3
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;11;De 45 a 65 años;12;160
042;Palpalá;38;Jujuy;2024;Dengue;6;De 10 a 14 años;12;3
756;San Isidro;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;77
568;Morón;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;17
434;Lanús;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;12;72
021;Capital;18;Corrientes;2024;Dengue;11;De 45 a 65 años;6;107
126;Orán;66;Salta;2024;Dengue;9;De 25 a 34 años;12;3
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;23
175;Colón;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;9;2
042;General San Martín;14;Córdoba;2024;Dengue;5;De 5 a 9 años;15;25
084;Paraná;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;4;2
014;Cainguás;54;Misiones;2024;Dengue;10;De 35 a 44 años;16;3
035;Banda;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;17;37
014;El Carmen;38;Jujuy;2024;Dengue;9;De 25 a 34 años;8;22
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;12;35
049;Ischilín;14;Córdoba;2024;Dengue;8;De 20 a 24 años;13;23
175;Colón;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;13;7
042;Pilagás;34;Formosa;2024;Dengue;11;De 45 a 65 años;10;5
003;COMUNA 3;02;CABA;2024;Dengue;7;De 15 a 19 años;12;6
091;San Cristóbal;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;7;53
004;COMUNA 4;02;CABA;2024;Dengue;5;De 5 a 9 años;11;16
105;Río Primero;14;Córdoba;2024;Dengue;11;De 45 a 65 años;14;86
014;El Carmen;38;Jujuy;2024;Dengue;9;De 25 a 34 años;15;243
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;8;40
006;COMUNA 6;02;CABA;2024;Dengue;8;De 20 a 24 años;10;3
063;Iguazú;54;Misiones;2024;Dengue;8;De 20 a 24 años;4;23
063;La Capital;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;9;27
140;Rosario de la Frontera;66;Salta;2024;Dengue;8;De 20 a 24 años;15;48
056;General Donovan;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;3
035;Concepción;54;Misiones;2024;Dengue;9;De 25 a 34 años;4;2
014;Alberdi;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;10;1
028;Capital;54;Misiones;2024;Dengue;7;De 15 a 19 años;5;26
658;Quilmes;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;13;9
070;Las Colonias;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;8;13
036;12 de Octubre;22;Chaco;2024;Dengue;3;De 13 a 24 meses;5;1
760;San Miguel;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;13;6
035;Chamical;46;La Rioja;2024;Dengue;7;De 15 a 19 años;13;3
005;COMUNA 5;02;CABA;2024;Dengue;10;De 35 a 44 años;12;12
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;7;De 15 a 19 años;4;1
791;Tandil;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;6
021;Castellanos;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;17;21
063;Iguazú;54;Misiones;2024;Dengue;12;Mayores de 65 años;12;7
224;Chivilcoy;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;1
049;General Obligado;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;8;2
098;Santa Rosa;10;Catamarca;2024;Dengue;5;De 5 a 9 años;13;5
623;Pergamino;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;3
063;Lules;90;Tucumán;2024;Dengue;8;De 20 a 24 años;7;9
084;La Candelaria;66;Salta;2024;Dengue;5;De 5 a 9 años;11;1
999;desconocido;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;3
028;Capital;54;Misiones;2024;Dengue;5;De 5 a 9 años;7;11
182;Unión;14;Córdoba;2024;Dengue;11;De 45 a 65 años;6;8
784;Suipacha;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;12;1
999;desconocido;99;desconocida;2024;Dengue;10;De 35 a 44 años;15;1095
014;Capital;14;Córdoba;2024;Dengue;5;De 5 a 9 años;15;395
007;Anta;66;Salta;2024;Dengue;4;De 2 a 4 años;5;2
014;Capital;14;Córdoba;2024;Dengue;8;De 20 a 24 años;15;392
049;Capital;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;10;95
035;Banda;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;12;51
105;San Jerónimo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;4;3
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;9;De 25 a 34 años;11;50
014;El Carmen;38;Jujuy;2024;Dengue;10;De 35 a 44 años;9;12
760;San Miguel;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;33
140;Rosario de la Frontera;66;Salta;2024;Dengue;7;De 15 a 19 años;17;17
840;Tres de Febrero;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;6;6
119;Río Segundo;14;Córdoba;2024;Dengue;5;De 5 a 9 años;11;34
441;La Plata;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;8
063;Iguazú;54;Misiones;2024;Dengue;11;De 45 a 65 años;13;9
007;Anta;66;Salta;2024;Dengue;10;De 35 a 44 años;17;8
007;Burruyacú;90;Tucumán;2024;Dengue;8;De 20 a 24 años;18;4
009;COMUNA 9;02;CABA;2024;Dengue;11;De 45 a 65 años;11;16
084;Paraná;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;6;19
014;Cruz Alta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;17;66
638;Pilar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;8;9
007;Anta;66;Salta;2024;Dengue;10;De 35 a 44 años;10;51
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;11;57
035;General Roca;14;Córdoba;2024;Dengue;4;De 2 a 4 años;14;4
999;desconocido;90;Tucumán;2024;Dengue;4;De 2 a 4 años;13;7
154;Sargento Cabral;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;14
749;San Fernando;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;14;6
412;José C. Paz;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;8;37
077;9 de Julio;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;12;36
042;Eldorado;54;Misiones;2024;Dengue;7;De 15 a 19 años;8;41
999;desconocido;99;desconocida;2024;Dengue;10;De 35 a 44 años;11;39
001;COMUNA 1;02;CABA;2024;Dengue;11;De 45 a 65 años;6;69
210;Chacabuco;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;1
119;Río Segundo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;15;104
011;COMUNA 11;02;CABA;2024;Dengue;9;De 25 a 34 años;10;21
014;Capital;14;Córdoba;2024;Dengue;8;De 20 a 24 años;11;427
028;Capital;66;Salta;2024;Dengue;10;De 35 a 44 años;11;111
112;Metán;66;Salta;2024;Dengue;7;De 15 a 19 años;15;13
126;San Martín;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;16;26
749;San Fernando;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;11;12
749;San Fernando;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;8
098;Río Cuarto;14;Córdoba;2024;Dengue;7;De 15 a 19 años;11;3
056;General Donovan;22;Chaco;2024;Dengue;11;De 45 a 65 años;1;4
434;Lanús;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;6;16
999;desconocido;14;Córdoba;2024;Dengue;11;De 45 a 65 años;18;2
999;desconocido;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;8;1
056;Juárez Celman;14;Córdoba;2024;Dengue;8;De 20 a 24 años;14;2
084;Rivadavia;70;San Juan;2024;Dengue;7;De 15 a 19 años;17;2
042;Eldorado;54;Misiones;2024;Dengue;10;De 35 a 44 años;12;7
014;Formosa;34;Formosa;2024;Dengue;4;De 2 a 4 años;7;1
658;Quilmes;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;7;1
119;Paso de los Libres;18;Corrientes;2024;Dengue;7;De 15 a 19 años;19;3
784;Suipacha;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;2
035;Avellaneda;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;36
084;Capital;90;Tucumán;2024;Dengue;8;De 20 a 24 años;12;179
056;Pirané;34;Formosa;2024;Dengue;5;De 5 a 9 años;10;7
441;La Plata;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;22
014;Formosa;34;Formosa;2024;Dengue;8;De 20 a 24 años;14;4
056;Grl. José de San Martín;66;Salta;2024;Dengue;10;De 35 a 44 años;15;10
084;Capital;90;Tucumán;2024;Dengue;5;De 5 a 9 años;12;113
014;Cruz Alta;90;Tucumán;2024;Dengue;3;De 13 a 24 meses;15;14
427;La Matanza;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;17;27
049;Capital;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;17;53
070;La Paz;10;Catamarca;2024;Dengue;7;De 15 a 19 años;10;3
063;Iguazú;54;Misiones;2024;Dengue;10;De 35 a 44 años;2;10
028;Capital;54;Misiones;2024;Dengue;5;De 5 a 9 años;1;22
784;Suipacha;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;13;3
364;General Rodríguez;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;11;3
112;Metán;66;Salta;2024;Dengue;11;De 45 a 65 años;13;55
112;San Justo;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;10;4
105;Loreto;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;11;1
014;El Carmen;38;Jujuy;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);18;1
014;Capital;46;La Rioja;2024;Dengue;10;De 35 a 44 años;18;42
134;Cañuelas;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;8;3
021;Diamante;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;9;6
091;San Cristóbal;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;14;16
007;Capital;50;Mendoza;2024;Dengue;10;De 35 a 44 años;15;25
084;Rosario;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;8;526
049;Junín;74;San Luis;2024;Dengue;9;De 25 a 34 años;12;9
042;Chimbas;70;San Juan;2024;Dengue;9;De 25 a 34 años;11;4
042;Palpalá;38;Jujuy;2024;Dengue;8;De 20 a 24 años;16;3
014;Avellaneda;62;Río Negro;2024;Dengue;8;De 20 a 24 años;3;1
012;COMUNA 12;02;CABA;2024;Dengue;10;De 35 a 44 años;17;7
001;COMUNA 1;02;CABA;2024;Dengue;12;Mayores de 65 años;6;21
015;Concordia;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;14;21
035;Avellaneda;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;17;14
427;La Matanza;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;8;89
427;La Matanza;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;254
756;San Isidro;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;6;9
077;Río Chico;90;Tucumán;2024;Dengue;5;De 5 a 9 años;13;3
021;Comandante Fernández;22;Chaco;2024;Dengue;11;De 45 a 65 años;8;2
140;Rosario de la Frontera;66;Salta;2024;Dengue;9;De 25 a 34 años;11;12
427;La Matanza;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;3;1
105;Mercedes;18;Corrientes;2024;Dengue;9;De 25 a 34 años;8;1
112;San Justo;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;14;1
182;Unión;14;Córdoba;2024;Dengue;7;De 15 a 19 años;19;3
408;Hurlingham;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;13;35
784;Suipacha;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;3
140;San Luis del Palmar;18;Corrientes;2024;Dengue;12;Mayores de 65 años;4;1
070;Santa Bárbara;38;Jujuy;2024;Dengue;11;De 45 a 65 años;14;7
035;Concepción;54;Misiones;2024;Dengue;10;De 35 a 44 años;11;1
091;Oberá;54;Misiones;2024;Dengue;6;De 10 a 14 años;10;8
140;Rosario de la Frontera;66;Salta;2024;Dengue;7;De 15 a 19 años;16;28
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;11;De 45 a 65 años;19;4
015;COMUNA 15;02;CABA;2024;Dengue;8;De 20 a 24 años;7;5
056;Guaraní;54;Misiones;2024;Dengue;12;Mayores de 65 años;17;1
063;Marcos Juárez;14;Córdoba;2024;Dengue;11;De 45 a 65 años;18;3
004;COMUNA 4;02;CABA;2024;Dengue;8;De 20 a 24 años;18;2
882;Zárate;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;6
371;General San Martín;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;15;19
098;Juan F. Ibarra;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;17;1
021;Güer Aike;78;Santa Cruz;2024;Dengue;10;De 35 a 44 años;13;2
028;Capital;54;Misiones;2024;Dengue;7;De 15 a 19 años;3;35
175;Colón;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;7;1
007;Bella Vista;18;Corrientes;2024;Dengue;9;De 25 a 34 años;16;4
014;Cainguás;54;Misiones;2024;Dengue;12;Mayores de 65 años;12;2
126;1º de Mayo;22;Chaco;2024;Dengue;11;De 45 a 65 años;6;13
252;Escobar;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;4
028;Chacabuco;74;San Luis;2024;Dengue;9;De 25 a 34 años;11;1
133;Quitilipi;22;Chaco;2024;Dengue;11;De 45 a 65 años;3;6
049;Pilcomayo;34;Formosa;2024;Dengue;7;De 15 a 19 años;16;1
042;Eldorado;54;Misiones;2024;Dengue;4;De 2 a 4 años;9;6
098;Uruguay;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;10;3
070;Leandro N. Alem;54;Misiones;2024;Dengue;5;De 5 a 9 años;1;1
007;Aguirre;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;10;1
007;COMUNA 7;02;CABA;2024;Dengue;7;De 15 a 19 años;12;8
168;Santo Tomé;18;Corrientes;2024;Dengue;9;De 25 a 34 años;1;2
007;COMUNA 7;02;CABA;2024;Dengue;4;De 2 a 4 años;10;1
084;Montecarlo;54;Misiones;2024;Dengue;5;De 5 a 9 años;4;2
644;Pinamar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;1
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;9;De 25 a 34 años;12;1
168;Totoral;14;Córdoba;2024;Dengue;7;De 15 a 19 años;13;1
021;Escalante;26;Chubut;2024;Dengue;9;De 25 a 34 años;4;1
012;COMUNA 12;02;CABA;2024;Dengue;6;De 10 a 14 años;6;1
175;Tulumba;14;Córdoba;2024;Dengue;8;De 20 a 24 años;17;2
098;San Ignacio;54;Misiones;2024;Dengue;9;De 25 a 34 años;9;2
063;Fray Mamerto Esquiú;10;Catamarca;2024;Dengue;12;Mayores de 65 años;16;2
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;6;De 10 a 14 años;2;2
098;Tafí del Valle;90;Tucumán;2024;Dengue;8;De 20 a 24 años;12;1
119;Presidencia de la Plaza;22;Chaco;2024;Dengue;7;De 15 a 19 años;19;4
154;Carlos Tejedor;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;16;1
119;Molinos;66;Salta;2024;Dengue;12;Mayores de 65 años;12;1
042;General San Martín;14;Córdoba;2024;Dengue;4;De 2 a 4 años;16;1
133;Rivadavia;66;Salta;2024;Dengue;8;De 20 a 24 años;15;1
042;Pilagás;34;Formosa;2024;Dengue;5;De 5 a 9 años;19;1
182;Unión;14;Córdoba;2024;Dengue;4;De 2 a 4 años;11;3
392;General Villegas;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);13;1
070;La Paz;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;8;1
098;San Ignacio;54;Misiones;2024;Dengue;4;De 2 a 4 años;12;1
042;Belgrano;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;14;1
007;Anta;66;Salta;2024;Dengue;4;De 2 a 4 años;15;5
084;Libertador General San Martín;22;Chaco;2024;Dengue;12;Mayores de 65 años;9;2
021;Capital;42;La Pampa;2024;Dengue;12;Mayores de 65 años;16;1
021;Capital;18;Corrientes;2024;Dengue;5;De 5 a 9 años;19;1
999;desconocido;90;Tucumán;2024;Dengue;5;De 5 a 9 años;13;2
266;Exaltación de la Cruz;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;9;1
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;4;1
413;Junín;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;10;3
098;Mburucuyá;18;Corrientes;2024;Dengue;12;Mayores de 65 años;2;1
049;Capital;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;5;3
126;1º de Mayo;22;Chaco;2024;Dengue;8;De 20 a 24 años;8;1
098;Río Cuarto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;17;1
036;12 de Octubre;22;Chaco;2024;Dengue;11;De 45 a 65 años;14;1
007;Bella Vista;18;Corrientes;2024;Dengue;7;De 15 a 19 años;16;4
091;Oberá;54;Misiones;2024;Dengue;7;De 15 a 19 años;6;12
126;1º de Mayo;22;Chaco;2024;Dengue;10;De 35 a 44 años;7;2
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;11;6
119;San Lorenzo;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;13;17
035;Patiño;34;Formosa;2024;Dengue;4;De 2 a 4 años;4;2
756;San Isidro;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;9;3
077;9 de Julio;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;4;8
021;Chicligasta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;12;7
999;desconocido;02;CABA;2024;Dengue;12;Mayores de 65 años;11;7
084;Libertador General San Martín;22;Chaco;2024;Dengue;9;De 25 a 34 años;3;8
763;San Nicolás;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;12;1
035;Concepción;54;Misiones;2024;Dengue;6;De 10 a 14 años;10;4
002;COMUNA 2;02;CABA;2024;Dengue;8;De 20 a 24 años;14;3
168;Santo Tomé;18;Corrientes;2024;Dengue;12;Mayores de 65 años;9;5
063;Lules;90;Tucumán;2024;Dengue;11;De 45 a 65 años;18;18
091;Simoca;90;Tucumán;2024;Dengue;7;De 15 a 19 años;15;3
410;Ituzaingó;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;15;4
028;Guaymallén;50;Mendoza;2024;Dengue;6;De 10 a 14 años;19;1
007;Arauco;46;La Rioja;2024;Dengue;11;De 45 a 65 años;6;1
